PIMMS_m/z,RT_PIMMS,CCS_PIMMS,DT_PIMMS,PIMMS_Intensity,Compound,Match_ID,Classification Type,Sample,RT,DT,CCS,Peak_mz,Peak_intensity,SourceFile,Peak_mz_1,Intensity_1,Peak_mz_2,Intensity_2,Intensity_3,Kaufman_C,m_over_C,mass_defect,md_over_C
244.9074,6.4,136.7,17.86,19938.999,40,No Match,unmatched,38 2182 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,247.90693,1299.0,38 2182 - Serum.d.DeMP.cef,244.90795,19939.0,245.90995,1324.0,18528.0,5.958055424810589,41.10534940312103,-0.09205000000000041,-0.015449671652379223
244.9074,6.4,136.7,17.86,19938.999,40,No Match,unmatched,38 2182 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90167,5751.0,38 2182 - Serum.d.DeMP.cef,244.90795,19939.0,245.90995,1324.0,18528.0,5.958055424810589,41.10534940312103,-0.09205000000000041,-0.015449671652379223
244.9074,6.4,136.7,17.86,19938.999,40,No Match,unmatched,38 2182 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,249.90356,365.0,38 2182 - Serum.d.DeMP.cef,244.90795,19939.0,245.90995,1324.0,18528.0,5.958055424810589,41.10534940312103,-0.09205000000000041,-0.015449671652379223
244.9074,6.4,136.7,17.86,19938.999,40,No Match,unmatched,38 2182 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,250.89786,511.0,38 2182 - Serum.d.DeMP.cef,244.90795,19939.0,245.90995,1324.0,18528.0,5.958055424810589,41.10534940312103,-0.09205000000000041,-0.015449671652379223
244.9074,6.4,136.7,17.86,2448.999,37,No Match,unmatched,39 2182 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90709,2449.0,39 2182 - Mitra.d.DeMP.cef,244.90709,2449.0,245.90937,164.0,2441.0,6.008623473823376,40.75926725429543,-0.09290999999998917,-0.015462776192376248
244.9074,6.4,136.7,17.86,2448.999,37,No Match,unmatched,39 2182 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,245.90937,164.0,39 2182 - Mitra.d.DeMP.cef,244.90709,2449.0,245.90937,164.0,2441.0,6.008623473823376,40.75926725429543,-0.09290999999998917,-0.015462776192376248
244.9074,6.4,136.7,17.86,2448.999,37,No Match,unmatched,39 2182 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90414,2441.0,39 2182 - Mitra.d.DeMP.cef,244.90709,2449.0,245.90937,164.0,2441.0,6.008623473823376,40.75926725429543,-0.09290999999998917,-0.015462776192376248
244.9074,6.4,136.7,17.86,2448.999,37,No Match,unmatched,39 2182 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,247.90616,210.0,39 2182 - Mitra.d.DeMP.cef,244.90709,2449.0,245.90937,164.0,2441.0,6.008623473823376,40.75926725429543,-0.09290999999998917,-0.015462776192376248
244.9074,6.4,136.7,17.86,2448.999,37,No Match,unmatched,39 2182 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90132,649.0,39 2182 - Mitra.d.DeMP.cef,244.90709,2449.0,245.90937,164.0,2441.0,6.008623473823376,40.75926725429543,-0.09290999999998917,-0.015462776192376248
244.9074,6.4,136.7,17.86,18223.999,40,No Match,unmatched,41 2187 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90799,18224.0,41 2187 - Serum.d.DeMP.cef,244.90799,18224.0,245.90988,1280.0,17476.0,6.302113059120516,38.86124982248063,-0.09200999999998771,-0.014599865019373052
244.9074,6.4,136.7,17.86,18223.999,40,No Match,unmatched,41 2187 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,245.90988,1280.0,41 2187 - Serum.d.DeMP.cef,244.90799,18224.0,245.90988,1280.0,17476.0,6.302113059120516,38.86124982248063,-0.09200999999998771,-0.014599865019373052
244.9074,6.4,136.7,17.86,18223.999,40,No Match,unmatched,41 2187 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90503,17476.0,41 2187 - Serum.d.DeMP.cef,244.90799,18224.0,245.90988,1280.0,17476.0,6.302113059120516,38.86124982248063,-0.09200999999998771,-0.014599865019373052
244.9074,6.4,136.7,17.86,18223.999,40,No Match,unmatched,41 2187 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,247.90722,1192.0,41 2187 - Serum.d.DeMP.cef,244.90799,18224.0,245.90988,1280.0,17476.0,6.302113059120516,38.86124982248063,-0.09200999999998771,-0.014599865019373052
244.9074,6.4,136.7,17.86,18223.999,40,No Match,unmatched,41 2187 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90157,5539.0,41 2187 - Serum.d.DeMP.cef,244.90799,18224.0,245.90988,1280.0,17476.0,6.302113059120516,38.86124982248063,-0.09200999999998771,-0.014599865019373052
244.9074,6.4,136.7,17.86,18223.999,40,No Match,unmatched,41 2187 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,249.90362,432.0,41 2187 - Serum.d.DeMP.cef,244.90799,18224.0,245.90988,1280.0,17476.0,6.302113059120516,38.86124982248063,-0.09200999999998771,-0.014599865019373052
244.9074,6.4,136.7,17.86,18223.999,40,No Match,unmatched,41 2187 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,250.89798,421.0,41 2187 - Serum.d.DeMP.cef,244.90799,18224.0,245.90988,1280.0,17476.0,6.302113059120516,38.86124982248063,-0.09200999999998771,-0.014599865019373052
244.9074,6.4,136.7,17.86,2391.999,37,No Match,unmatched,42 2187 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90702,2392.0,42 2187 - Mitra.d.DeMP.cef,244.90702,2392.0,245.90939,159.0,2202.0,5.964250507523958,41.06249723935095,-0.09298000000001139,-0.015589553101888703
244.9074,6.4,136.7,17.86,2391.999,37,No Match,unmatched,42 2187 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,245.90939,159.0,42 2187 - Mitra.d.DeMP.cef,244.90702,2392.0,245.90939,159.0,2202.0,5.964250507523958,41.06249723935095,-0.09298000000001139,-0.015589553101888703
244.9074,6.4,136.7,17.86,2391.999,37,No Match,unmatched,42 2187 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90372,2202.0,42 2187 - Mitra.d.DeMP.cef,244.90702,2392.0,245.90939,159.0,2202.0,5.964250507523958,41.06249723935095,-0.09298000000001139,-0.015589553101888703
244.9074,6.4,136.7,17.86,2391.999,37,No Match,unmatched,42 2187 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,247.90635,178.0,42 2187 - Mitra.d.DeMP.cef,244.90702,2392.0,245.90939,159.0,2202.0,5.964250507523958,41.06249723935095,-0.09298000000001139,-0.015589553101888703
244.9074,6.4,136.7,17.86,2391.999,37,No Match,unmatched,42 2187 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90079,757.0,42 2187 - Mitra.d.DeMP.cef,244.90702,2392.0,245.90939,159.0,2202.0,5.964250507523958,41.06249723935095,-0.09298000000001139,-0.015589553101888703
244.9074,6.4,136.7,17.86,959.999,37,No Match,unmatched,43 2187 - DBS.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90687,960.0,43 2187 - DBS.d.DeMP.cef,244.90687,960.0,245.90983,102.0,886.0,9.533423059668012,25.689290034352943,-0.09313000000000216,-0.009768789176470815
244.9074,6.4,136.7,17.86,959.999,37,No Match,unmatched,43 2187 - DBS.d.DeMP,6.39,17.8568286895752,136.739929199219,245.90983,102.0,43 2187 - DBS.d.DeMP.cef,244.90687,960.0,245.90983,102.0,886.0,9.533423059668012,25.689290034352943,-0.09313000000000216,-0.009768789176470815
244.9074,6.4,136.7,17.86,959.999,37,No Match,unmatched,43 2187 - DBS.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90384,886.0,43 2187 - DBS.d.DeMP.cef,244.90687,960.0,245.90983,102.0,886.0,9.533423059668012,25.689290034352943,-0.09313000000000216,-0.009768789176470815
244.9074,6.4,136.7,17.86,126896.999,44,No Match,unmatched,44 2854 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90791,126897.0,44 2854 - Serum.d.DeMP.cef,244.90791,126897.0,245.91063,10232.0,123477.0,7.234842876016489,33.85117191858719,-0.0920900000000131,-0.012728680025006699
244.9074,6.4,136.7,17.86,126896.999,44,No Match,unmatched,44 2854 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,245.91063,10232.0,44 2854 - Serum.d.DeMP.cef,244.90791,126897.0,245.91063,10232.0,123477.0,7.234842876016489,33.85117191858719,-0.0920900000000131,-0.012728680025006699
244.9074,6.4,136.7,17.86,126896.999,44,No Match,unmatched,44 2854 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90495,123477.0,44 2854 - Serum.d.DeMP.cef,244.90791,126897.0,245.91063,10232.0,123477.0,7.234842876016489,33.85117191858719,-0.0920900000000131,-0.012728680025006699
244.9074,6.4,136.7,17.86,126896.999,44,No Match,unmatched,44 2854 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,247.90787,10034.0,44 2854 - Serum.d.DeMP.cef,244.90791,126897.0,245.91063,10232.0,123477.0,7.234842876016489,33.85117191858719,-0.0920900000000131,-0.012728680025006699
244.9074,6.4,136.7,17.86,126896.999,44,No Match,unmatched,44 2854 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90191,38500.0,44 2854 - Serum.d.DeMP.cef,244.90791,126897.0,245.91063,10232.0,123477.0,7.234842876016489,33.85117191858719,-0.0920900000000131,-0.012728680025006699
244.9074,6.4,136.7,17.86,126896.999,44,No Match,unmatched,44 2854 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,249.90431,3212.0,44 2854 - Serum.d.DeMP.cef,244.90791,126897.0,245.91063,10232.0,123477.0,7.234842876016489,33.85117191858719,-0.0920900000000131,-0.012728680025006699
244.9074,6.4,136.7,17.86,126896.999,44,No Match,unmatched,44 2854 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,250.8986,3848.0,44 2854 - Serum.d.DeMP.cef,244.90791,126897.0,245.91063,10232.0,123477.0,7.234842876016489,33.85117191858719,-0.0920900000000131,-0.012728680025006699
244.9074,6.4,136.7,17.86,126896.999,44,No Match,unmatched,44 2854 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,251.90063,275.0,44 2854 - Serum.d.DeMP.cef,244.90791,126897.0,245.91063,10232.0,123477.0,7.234842876016489,33.85117191858719,-0.0920900000000131,-0.012728680025006699
244.9074,6.4,136.7,17.86,22459.999,37,No Match,unmatched,45 2854 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90784,22460.0,45 2854 - Mitra.d.DeMP.cef,244.90784,22460.0,245.90999,1521.0,21589.0,6.0763025399424,40.30540585991322,-0.0921600000000069,-0.015167118390533682
244.9074,6.4,136.7,17.86,22459.999,37,No Match,unmatched,45 2854 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,245.90999,1521.0,45 2854 - Mitra.d.DeMP.cef,244.90784,22460.0,245.90999,1521.0,21589.0,6.0763025399424,40.30540585991322,-0.0921600000000069,-0.015167118390533682
244.9074,6.4,136.7,17.86,22459.999,37,No Match,unmatched,45 2854 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90503,21589.0,45 2854 - Mitra.d.DeMP.cef,244.90784,22460.0,245.90999,1521.0,21589.0,6.0763025399424,40.30540585991322,-0.0921600000000069,-0.015167118390533682
244.9074,6.4,136.7,17.86,22459.999,37,No Match,unmatched,45 2854 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,247.9071,1424.0,45 2854 - Mitra.d.DeMP.cef,244.90784,22460.0,245.90999,1521.0,21589.0,6.0763025399424,40.30540585991322,-0.0921600000000069,-0.015167118390533682
244.9074,6.4,136.7,17.86,22459.999,37,No Match,unmatched,45 2854 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90172,6831.0,45 2854 - Mitra.d.DeMP.cef,244.90784,22460.0,245.90999,1521.0,21589.0,6.0763025399424,40.30540585991322,-0.0921600000000069,-0.015167118390533682
244.9074,6.4,136.7,17.86,22459.999,37,No Match,unmatched,45 2854 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,249.90402,512.0,45 2854 - Mitra.d.DeMP.cef,244.90784,22460.0,245.90999,1521.0,21589.0,6.0763025399424,40.30540585991322,-0.0921600000000069,-0.015167118390533682
244.9074,6.4,136.7,17.86,22459.999,37,No Match,unmatched,45 2854 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,250.89792,502.0,45 2854 - Mitra.d.DeMP.cef,244.90784,22460.0,245.90999,1521.0,21589.0,6.0763025399424,40.30540585991322,-0.0921600000000069,-0.015167118390533682
244.9074,6.4,136.7,17.86,27117.999,38,No Match,unmatched,47 2911 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90793,27118.0,47 2911 - Serum.d.DeMP.cef,244.90793,27118.0,245.91025,1917.0,25812.0,6.342849162183079,38.611659167330366,-0.09207000000000676,-0.01451555880422642
244.9074,6.4,136.7,17.86,27117.999,38,No Match,unmatched,47 2911 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,245.91025,1917.0,47 2911 - Serum.d.DeMP.cef,244.90793,27118.0,245.91025,1917.0,25812.0,6.342849162183079,38.611659167330366,-0.09207000000000676,-0.01451555880422642
244.9074,6.4,136.7,17.86,27117.999,38,No Match,unmatched,47 2911 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90503,25812.0,47 2911 - Serum.d.DeMP.cef,244.90793,27118.0,245.91025,1917.0,25812.0,6.342849162183079,38.611659167330366,-0.09207000000000676,-0.01451555880422642
244.9074,6.4,136.7,17.86,27117.999,38,No Match,unmatched,47 2911 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,247.90759,1939.0,47 2911 - Serum.d.DeMP.cef,244.90793,27118.0,245.91025,1917.0,25812.0,6.342849162183079,38.611659167330366,-0.09207000000000676,-0.01451555880422642
244.9074,6.4,136.7,17.86,27117.999,38,No Match,unmatched,47 2911 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90166,8055.0,47 2911 - Serum.d.DeMP.cef,244.90793,27118.0,245.91025,1917.0,25812.0,6.342849162183079,38.611659167330366,-0.09207000000000676,-0.01451555880422642
244.9074,6.4,136.7,17.86,27117.999,38,No Match,unmatched,47 2911 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,249.90375,577.0,47 2911 - Serum.d.DeMP.cef,244.90793,27118.0,245.91025,1917.0,25812.0,6.342849162183079,38.611659167330366,-0.09207000000000676,-0.01451555880422642
244.9074,6.4,136.7,17.86,27117.999,38,No Match,unmatched,47 2911 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,250.89815,555.0,47 2911 - Serum.d.DeMP.cef,244.90793,27118.0,245.91025,1917.0,25812.0,6.342849162183079,38.611659167330366,-0.09207000000000676,-0.01451555880422642
244.9074,6.4,136.7,17.86,4957.999,37,No Match,unmatched,48 2911 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90746,4958.0,48 2911 - Mitra.d.DeMP.cef,244.90746,4958.0,245.91024,272.0,4622.0,4.922461281313051,49.75304954245809,-0.09254000000001383,-0.018799538424267518
244.9074,6.4,136.7,17.86,4957.999,37,No Match,unmatched,48 2911 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,245.91024,272.0,48 2911 - Mitra.d.DeMP.cef,244.90746,4958.0,245.91024,272.0,4622.0,4.922461281313051,49.75304954245809,-0.09254000000001383,-0.018799538424267518
244.9074,6.4,136.7,17.86,4957.999,37,No Match,unmatched,48 2911 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90432,4622.0,48 2911 - Mitra.d.DeMP.cef,244.90746,4958.0,245.91024,272.0,4622.0,4.922461281313051,49.75304954245809,-0.09254000000001383,-0.018799538424267518
244.9074,6.4,136.7,17.86,4957.999,37,No Match,unmatched,48 2911 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,247.90661,308.0,48 2911 - Mitra.d.DeMP.cef,244.90746,4958.0,245.91024,272.0,4622.0,4.922461281313051,49.75304954245809,-0.09254000000001383,-0.018799538424267518
244.9074,6.4,136.7,17.86,4957.999,37,No Match,unmatched,48 2911 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90116,1309.0,48 2911 - Mitra.d.DeMP.cef,244.90746,4958.0,245.91024,272.0,4622.0,4.922461281313051,49.75304954245809,-0.09254000000001383,-0.018799538424267518
244.9074,6.4,136.7,17.86,1754.999,39,No Match,unmatched,49 2911 - DBS.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90712,1755.0,49 2911 - DBS.d.DeMP.cef,244.90712,1755.0,245.90892,136.0,1639.0,6.953151861182367,35.222460962955886,-0.09288000000000807,-0.013357970867648221
244.9074,6.4,136.7,17.86,1754.999,39,No Match,unmatched,49 2911 - DBS.d.DeMP,6.39,17.8568286895752,136.739929199219,245.90892,136.0,49 2911 - DBS.d.DeMP.cef,244.90712,1755.0,245.90892,136.0,1639.0,6.953151861182367,35.222460962955886,-0.09288000000000807,-0.013357970867648221
244.9074,6.4,136.7,17.86,1754.999,39,No Match,unmatched,49 2911 - DBS.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90379,1639.0,49 2911 - DBS.d.DeMP.cef,244.90712,1755.0,245.90892,136.0,1639.0,6.953151861182367,35.222460962955886,-0.09288000000000807,-0.013357970867648221
244.9074,6.4,136.7,17.86,1754.999,39,No Match,unmatched,49 2911 - DBS.d.DeMP,6.39,17.8568286895752,136.739929199219,247.90646,139.0,49 2911 - DBS.d.DeMP.cef,244.90712,1755.0,245.90892,136.0,1639.0,6.953151861182367,35.222460962955886,-0.09288000000000807,-0.013357970867648221
244.9074,6.4,136.7,17.86,1754.999,39,No Match,unmatched,49 2911 - DBS.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90094,482.0,49 2911 - DBS.d.DeMP.cef,244.90712,1755.0,245.90892,136.0,1639.0,6.953151861182367,35.222460962955886,-0.09288000000000807,-0.013357970867648221
244.9074,6.4,136.7,17.86,26686.999,39,No Match,unmatched,80 2003 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,244.9073,26687.0,80 2003 - Serum.d.DeMP.cef,244.9073,26687.0,245.90967,1964.0,26041.0,6.6033095256118886,37.088568853253314,-0.09270000000000778,-0.014038415076630506
244.9074,6.4,136.7,17.86,26686.999,39,No Match,unmatched,80 2003 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,245.90967,1964.0,80 2003 - Serum.d.DeMP.cef,244.9073,26687.0,245.90967,1964.0,26041.0,6.6033095256118886,37.088568853253314,-0.09270000000000778,-0.014038415076630506
244.9074,6.4,136.7,17.86,26686.999,39,No Match,unmatched,80 2003 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90442,26041.0,80 2003 - Serum.d.DeMP.cef,244.9073,26687.0,245.90967,1964.0,26041.0,6.6033095256118886,37.088568853253314,-0.09270000000000778,-0.014038415076630506
244.9074,6.4,136.7,17.86,26686.999,39,No Match,unmatched,80 2003 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,247.90653,1914.0,80 2003 - Serum.d.DeMP.cef,244.9073,26687.0,245.90967,1964.0,26041.0,6.6033095256118886,37.088568853253314,-0.09270000000000778,-0.014038415076630506
244.9074,6.4,136.7,17.86,26686.999,39,No Match,unmatched,80 2003 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90117,7741.0,80 2003 - Serum.d.DeMP.cef,244.9073,26687.0,245.90967,1964.0,26041.0,6.6033095256118886,37.088568853253314,-0.09270000000000778,-0.014038415076630506
244.9074,6.4,136.7,17.86,26686.999,39,No Match,unmatched,80 2003 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,249.9034,556.0,80 2003 - Serum.d.DeMP.cef,244.9073,26687.0,245.90967,1964.0,26041.0,6.6033095256118886,37.088568853253314,-0.09270000000000778,-0.014038415076630506
244.9074,6.4,136.7,17.86,26686.999,39,No Match,unmatched,80 2003 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,250.89786,612.0,80 2003 - Serum.d.DeMP.cef,244.9073,26687.0,245.90967,1964.0,26041.0,6.6033095256118886,37.088568853253314,-0.09270000000000778,-0.014038415076630506
244.9074,6.4,136.7,17.86,2788.999,34,No Match,unmatched,81 2003 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90652,2789.0,81 2003 - Mitra.d.DeMP.cef,244.90652,2789.0,245.90891,176.0,2736.0,5.662185336516381,43.25300311534433,-0.09347999999999956,-0.01650952670113629
244.9074,6.4,136.7,17.86,2788.999,34,No Match,unmatched,81 2003 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,245.90891,176.0,81 2003 - Mitra.d.DeMP.cef,244.90652,2789.0,245.90891,176.0,2736.0,5.662185336516381,43.25300311534433,-0.09347999999999956,-0.01650952670113629
244.9074,6.4,136.7,17.86,2788.999,34,No Match,unmatched,81 2003 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90384,2736.0,81 2003 - Mitra.d.DeMP.cef,244.90652,2789.0,245.90891,176.0,2736.0,5.662185336516381,43.25300311534433,-0.09347999999999956,-0.01650952670113629
244.9074,6.4,136.7,17.86,2788.999,34,No Match,unmatched,81 2003 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,247.90651,192.0,81 2003 - Mitra.d.DeMP.cef,244.90652,2789.0,245.90891,176.0,2736.0,5.662185336516381,43.25300311534433,-0.09347999999999956,-0.01650952670113629
244.9074,6.4,136.7,17.86,2788.999,34,No Match,unmatched,81 2003 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90036,704.0,81 2003 - Mitra.d.DeMP.cef,244.90652,2789.0,245.90891,176.0,2736.0,5.662185336516381,43.25300311534433,-0.09347999999999956,-0.01650952670113629
244.9074,6.4,136.7,17.86,54918.999,36,No Match,unmatched,83 2095 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90757,54919.0,83 2095 - Serum.d.DeMP.cef,244.90757,54919.0,245.9101,4542.0,52777.0,7.420692512847196,33.003330831455386,-0.09243000000000734,-0.012455710816744715
244.9074,6.4,136.7,17.86,54918.999,36,No Match,unmatched,83 2095 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,245.9101,4542.0,83 2095 - Serum.d.DeMP.cef,244.90757,54919.0,245.9101,4542.0,52777.0,7.420692512847196,33.003330831455386,-0.09243000000000734,-0.012455710816744715
244.9074,6.4,136.7,17.86,54918.999,36,No Match,unmatched,83 2095 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90474,52777.0,83 2095 - Serum.d.DeMP.cef,244.90757,54919.0,245.9101,4542.0,52777.0,7.420692512847196,33.003330831455386,-0.09243000000000734,-0.012455710816744715
244.9074,6.4,136.7,17.86,54918.999,36,No Match,unmatched,83 2095 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,247.90704,4419.0,83 2095 - Serum.d.DeMP.cef,244.90757,54919.0,245.9101,4542.0,52777.0,7.420692512847196,33.003330831455386,-0.09243000000000734,-0.012455710816744715
244.9074,6.4,136.7,17.86,54918.999,36,No Match,unmatched,83 2095 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90154,16527.0,83 2095 - Serum.d.DeMP.cef,244.90757,54919.0,245.9101,4542.0,52777.0,7.420692512847196,33.003330831455386,-0.09243000000000734,-0.012455710816744715
244.9074,6.4,136.7,17.86,54918.999,36,No Match,unmatched,83 2095 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,249.90371,1154.0,83 2095 - Serum.d.DeMP.cef,244.90757,54919.0,245.9101,4542.0,52777.0,7.420692512847196,33.003330831455386,-0.09243000000000734,-0.012455710816744715
244.9074,6.4,136.7,17.86,54918.999,36,No Match,unmatched,83 2095 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,250.89761,1492.0,83 2095 - Serum.d.DeMP.cef,244.90757,54919.0,245.9101,4542.0,52777.0,7.420692512847196,33.003330831455386,-0.09243000000000734,-0.012455710816744715
244.9074,6.4,136.7,17.86,54918.999,36,No Match,unmatched,83 2095 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,251.90024,117.0,83 2095 - Serum.d.DeMP.cef,244.90757,54919.0,245.9101,4542.0,52777.0,7.420692512847196,33.003330831455386,-0.09243000000000734,-0.012455710816744715
244.9074,6.4,136.7,17.86,5711.999,39,No Match,unmatched,84 2095 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90701,5712.0,84 2095 - Mitra.d.DeMP.cef,244.90701,5712.0,245.90952,361.0,5284.0,5.670729485154312,43.18791976255513,-0.09298999999998614,-0.01639824298503911
244.9074,6.4,136.7,17.86,5711.999,39,No Match,unmatched,84 2095 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,245.90952,361.0,84 2095 - Mitra.d.DeMP.cef,244.90701,5712.0,245.90952,361.0,5284.0,5.670729485154312,43.18791976255513,-0.09298999999998614,-0.01639824298503911
244.9074,6.4,136.7,17.86,5711.999,39,No Match,unmatched,84 2095 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90395,5284.0,84 2095 - Mitra.d.DeMP.cef,244.90701,5712.0,245.90952,361.0,5284.0,5.670729485154312,43.18791976255513,-0.09298999999998614,-0.01639824298503911
244.9074,6.4,136.7,17.86,5711.999,39,No Match,unmatched,84 2095 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,247.90643,379.0,84 2095 - Mitra.d.DeMP.cef,244.90701,5712.0,245.90952,361.0,5284.0,5.670729485154312,43.18791976255513,-0.09298999999998614,-0.01639824298503911
244.9074,6.4,136.7,17.86,5711.999,39,No Match,unmatched,84 2095 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90055,1370.0,84 2095 - Mitra.d.DeMP.cef,244.90701,5712.0,245.90952,361.0,5284.0,5.670729485154312,43.18791976255513,-0.09298999999998614,-0.01639824298503911
244.9074,6.4,136.7,17.86,5711.999,39,No Match,unmatched,84 2095 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,249.90311,111.0,84 2095 - Mitra.d.DeMP.cef,244.90701,5712.0,245.90952,361.0,5284.0,5.670729485154312,43.18791976255513,-0.09298999999998614,-0.01639824298503911
244.9074,6.4,136.7,17.86,5711.999,39,No Match,unmatched,84 2095 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,250.89741,129.0,84 2095 - Mitra.d.DeMP.cef,244.90701,5712.0,245.90952,361.0,5284.0,5.670729485154312,43.18791976255513,-0.09298999999998614,-0.01639824298503911
244.9074,6.4,136.7,17.86,2511.999,40,No Match,unmatched,85 2095 - DBS.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90658,2512.0,85 2095 - DBS.d.DeMP.cef,244.90658,2512.0,245.90873,160.0,2509.0,5.71505316428206,42.85289619537,-0.09342000000000894,-0.016346304630001567
244.9074,6.4,136.7,17.86,2511.999,40,No Match,unmatched,85 2095 - DBS.d.DeMP,6.39,17.8568286895752,136.739929199219,245.90873,160.0,85 2095 - DBS.d.DeMP.cef,244.90658,2512.0,245.90873,160.0,2509.0,5.71505316428206,42.85289619537,-0.09342000000000894,-0.016346304630001567
244.9074,6.4,136.7,17.86,2511.999,40,No Match,unmatched,85 2095 - DBS.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90369,2509.0,85 2095 - DBS.d.DeMP.cef,244.90658,2512.0,245.90873,160.0,2509.0,5.71505316428206,42.85289619537,-0.09342000000000894,-0.016346304630001567
